old_name,scene,frame,new_name,description,category,status
sub_3EED8,Deep Strider boss,20880,,,Boss,analyzed
sub_14DF8,Deep Strider boss,21060,,,Physics,analyzed
sub_14EAA,Deep Strider boss,21060,,,Physics,analyzed
sub_3E776,Deep Strider boss,21060,,,Boss,analyzed
sub_3E7F2,Deep Strider boss,21060,,,Boss,analyzed
sub_DA22,Deep Strider boss,21240,,,Stage,analyzed
sub_14CB2,Deep Strider boss,21240,,,Physics,analyzed
sub_14CEC,Deep Strider boss,21240,,,Physics,analyzed
sub_14D8A,Deep Strider boss,21240,,,Physics,analyzed
sub_14DFC,Deep Strider boss,21240,,,Physics,analyzed
sub_14EAE,Deep Strider boss,21240,,,Physics,analyzed
sub_14EB2,Deep Strider boss,21240,,,Physics,analyzed
sub_3E7E8,Deep Strider boss,21240,,,Boss,analyzed
sub_3EBCA,Deep Strider boss,21420,,,Boss,analyzed
sub_3EC7A,Deep Strider boss,21420,,,Boss,analyzed
sub_DA34,Deep Strider boss,21600,,,Stage,analyzed
sub_3ECB6,Deep Strider boss,21600,,,Boss,analyzed
sub_3ED18,Deep Strider boss,21600,,,Boss,analyzed
sub_DA40,Stage 11,21780,,,Stage,analyzed
sub_DA44,Stage 11,21780,,,Stage,analyzed
sub_11FE2,Stage 11,21780,,,Stage,analyzed
sub_14CCE,Stage 11,21780,,,Physics,analyzed
sub_14CE8,Stage 11,21780,,,Physics,analyzed
sub_1C304,Stage 11,21780,,,Projectile,analyzed
sub_30D90,Stage 11,21780,,,Enemy,analyzed
sub_30DCA,Stage 11,21780,,,Enemy,analyzed
sub_30E1C,Stage 11,21780,,,Enemy,analyzed
sub_30E3C,Stage 11,21780,,,Enemy,analyzed
sub_30FA6,Stage 11,21780,,,Enemy,analyzed
sub_30FB6,Stage 11,21780,,,Enemy,analyzed
sub_31076,Stage 11,21780,,,Enemy,analyzed
sub_30E86,Stage 11,21960,,,Enemy,analyzed
sub_30EA2,Stage 11,21960,,,Enemy,analyzed
sub_DA5A,Gusthead boss,22140,,,Stage,analyzed
sub_2E948,Gusthead boss,22140,,,Enemy,analyzed
sub_2E99E,Gusthead boss,22140,,,Enemy,analyzed
sub_310E6,Gusthead boss,22140,,,Enemy,analyzed
sub_310FC,Gusthead boss,22140,,,Enemy,analyzed
sub_3110E,Gusthead boss,22140,,,Enemy,analyzed
sub_3116E,Gusthead boss,22140,,,Enemy,analyzed
sub_31194,Gusthead boss,22140,,,Enemy,analyzed
sub_311AE,Gusthead boss,22140,,,Enemy,analyzed
sub_311CE,Gusthead boss,22140,,,Enemy,analyzed
sub_31208,Gusthead boss,22140,,,Enemy,analyzed
sub_31232,Gusthead boss,22140,,,Enemy,analyzed
sub_3130E,Gusthead boss,22140,,,Enemy,analyzed
sub_31352,Gusthead boss,22140,,,Enemy,analyzed
sub_313C4,Gusthead boss,22140,,,Enemy,analyzed
sub_3F1A0,Gusthead boss,22320,,,Boss,analyzed
sub_3F1A4,Gusthead boss,22320,,,Boss,analyzed
sub_3F2B8,Gusthead boss,22320,,,Boss,analyzed
sub_3F2D0,Gusthead boss,22320,,,Boss,analyzed
sub_3F3C8,Gusthead boss,22320,,,Boss,analyzed
sub_3F3D4,Gusthead boss,22320,,,Boss,analyzed
sub_3F3F6,Gusthead boss,22320,,,Boss,analyzed
sub_3F44C,Gusthead boss,22320,,,Boss,analyzed
sub_3F48A,Gusthead boss,22320,,,Boss,analyzed
sub_3F6AE,Gusthead boss,22320,,,Boss,analyzed
sub_40070,Gusthead boss,22320,,,Boss,analyzed
sub_405A8,Gusthead boss,22320,,,Boss,analyzed
sub_4065A,Gusthead boss,22320,,,Boss,analyzed
sub_15CAC,Gusthead boss,22500,,,Player,analyzed
sub_3F4C2,Gusthead boss,22500,,,Boss,analyzed
sub_3F4EA,Gusthead boss,22680,,,Boss,analyzed
sub_3F564,Gusthead boss,22680,,,Boss,analyzed
sub_3F5EE,Gusthead boss,22680,,,Boss,analyzed
sub_3F62C,Gusthead boss,22680,,,Boss,analyzed
sub_3F6D2,Gusthead boss,22680,,,Boss,analyzed
sub_4019A,Gusthead boss,22680,,,Boss,analyzed
sub_4022E,Gusthead boss,22680,,,Enemy,analyzed
sub_4051C,Gusthead boss,22680,,,Boss,analyzed
sub_4058A,Gusthead boss,22680,,,Boss,analyzed
sub_3F6F0,Gusthead boss,22860,,,Boss,analyzed
sub_3F718,Gusthead boss,22860,,,Boss,analyzed
sub_4028E,Gusthead boss,22860,,,Boss,analyzed
sub_402F8,Gusthead boss,22860,,,Enemy,analyzed
sub_40328,Gusthead boss,22860,,,Enemy,analyzed
sub_4036A,Gusthead boss,22860,,,Enemy,analyzed
sub_40396,Gusthead boss,22860,,,Enemy,analyzed
sub_DA94,Gusthead boss,23040,,,Stage,analyzed
sub_403D8,Gusthead boss,23040,,,Enemy,analyzed
sub_4076E,Gusthead boss,23040,,,Enemy,analyzed
sub_3FF00,Gusthead boss,23220,,,Boss,analyzed
sub_3FF1E,Gusthead boss,23220,,,Boss,analyzed
sub_40018,Gusthead boss,23220,,,Boss,analyzed
sub_40026,Gusthead boss,23220,,,Boss,analyzed
sub_DAA4,Gusthead boss,23400,,,Stage,analyzed
sub_3FEF2,Gusthead boss,23400,,,Boss,analyzed
sub_3FFE4,Gusthead boss,23400,,,Boss,analyzed
sub_40040,Gusthead boss,23400,,,Boss,analyzed
sub_40060,Gusthead boss,23400,,,Boss,analyzed
sub_DAF4,Stage 12,23580,,,Stage,analyzed
sub_E2F6,Stage 12,23580,,,Enemy,analyzed
sub_12006,Stage 12,23580,,,Stage,analyzed
sub_2A7AE,Stage 12,23580,,,Projectile,analyzed
sub_2A824,Stage 12,23580,,,Projectile,analyzed
sub_2A834,Stage 12,23580,,,Projectile,analyzed
sub_2E2BE,Stage 12,23580,,,Enemy,analyzed
sub_2E30C,Stage 12,23580,,,Enemy,analyzed
sub_2E328,Stage 12,23580,,,Enemy,analyzed
sub_2E358,Stage 12,23580,,,Enemy,analyzed
sub_2E376,Stage 12,23580,,,Enemy,analyzed
sub_31254,Stage 12,23580,,,Enemy,analyzed
sub_3133A,Stage 12,23580,,,Enemy,analyzed
sub_31F8E,Stage 12,23580,,,Enemy,analyzed
sub_DB2E,Ship start (Stage 12),23760,,,Stage,analyzed
sub_DB64,Ship start (Stage 12),23760,,,Stage,analyzed
sub_DB7E,Ship start (Stage 12),23760,,,Stage,analyzed
sub_1239A,Ship start (Stage 12),23760,,,Stage,analyzed
sub_142EC,Ship start (Stage 12),23760,,,Collision,analyzed
sub_14304,Ship start (Stage 12),23760,,,Collision,analyzed
sub_2A7F6,Ship start (Stage 12),23760,,,Enemy,analyzed
sub_2CECA,Ship start (Stage 12),23760,,,Enemy,analyzed
sub_2CEDE,Ship start (Stage 12),23760,,,Enemy,analyzed
sub_2CEF6,Ship start (Stage 12),23760,,,Enemy,analyzed
sub_2E3A2,Ship start (Stage 12),23760,,,Enemy,analyzed
sub_2E3B0,Ship start (Stage 12),23760,,,Enemy,analyzed
sub_2F5C0,Ship start (Stage 12),23760,,,Enemy,analyzed
sub_2F5E8,Ship start (Stage 12),23760,,,Enemy,analyzed
sub_2F90E,Ship start (Stage 12),23760,,,Enemy,analyzed
sub_2F93E,Ship start (Stage 12),23760,,,Enemy,analyzed
sub_2F9E2,Ship start (Stage 12),23940,,,Enemy,analyzed
sub_2FA3E,Ship start (Stage 12),23940,,,Enemy,analyzed
sub_11170,Ship battle (Stage 12),24300,,,Stage,analyzed
sub_13142,Ship battle (Stage 12),24300,,,Scroll,analyzed
sub_1320C,Ship battle (Stage 12),24300,,,Scroll,analyzed
sub_2F62E,Ship battle (Stage 12),24300,,,Enemy,analyzed
sub_2F672,Ship battle (Stage 12),24300,,,Enemy,analyzed
sub_2F73E,Ship battle (Stage 12),24300,,,Enemy,analyzed
sub_2F790,Ship battle (Stage 12),24300,,,Enemy,analyzed
sub_2F7D6,Ship battle (Stage 12),24300,,,Enemy,analyzed
sub_2F894,Ship battle (Stage 12),24300,,,Enemy,analyzed
sub_2FB10,Ship battle (Stage 12),24300,,,Enemy,analyzed
sub_2FB4A,Ship battle (Stage 12),24300,,,Enemy,analyzed
sub_2FBEA,Ship battle (Stage 12),24300,,,Enemy,analyzed
sub_2E4DC,Ship battle (Stage 12),24480,,,Enemy,analyzed
sub_2E4FE,Ship battle (Stage 12),24480,,,Enemy,analyzed
sub_2E518,Ship battle (Stage 12),24480,,,Enemy,analyzed
sub_2E524,Ship battle (Stage 12),24480,,,Enemy,analyzed
sub_2E5A8,Ship battle (Stage 12),24480,,,Enemy,analyzed
sub_2F82E,Ship battle (Stage 12),24480,,,Enemy,analyzed
sub_2E43A,Ship battle (Stage 12),24660,,,Enemy,analyzed
sub_2E540,Ship battle (Stage 12),24660,,,Enemy,analyzed
sub_2E54C,Ship battle (Stage 12),24660,,,Enemy,analyzed
sub_2E562,Ship battle (Stage 12),24660,,,Enemy,analyzed
sub_2E58E,Ship battle (Stage 12),24660,,,Enemy,analyzed
sub_2E59A,Ship battle (Stage 12),24660,,,Enemy,analyzed
sub_2E5EA,Ship battle (Stage 12),24660,,,Enemy,analyzed
sub_2E61A,Ship battle (Stage 12),24660,,,Enemy,analyzed
sub_2E634,Ship battle (Stage 12),24660,,,Enemy,analyzed
sub_2BFA6,Ship battle (Stage 12),25020,,,Projectile,analyzed
sub_2E490,Ship battle (Stage 12),25020,,,Enemy,analyzed
sub_2E672,Ship battle (Stage 12),25020,,,Enemy,analyzed
sub_DBA0,Sharpsteel boss,25740,,,Stage,analyzed
sub_2E5E2,Sharpsteel boss,25920,,,Enemy,analyzed
sub_34874,Sharpsteel boss,25920,,,Sprite,analyzed
sub_47C1C,Sharpsteel boss,25920,,,Boss,analyzed
sub_47C96,Sharpsteel boss,25920,,,Boss,analyzed
sub_47CA6,Sharpsteel boss,25920,,,Boss,analyzed
sub_47D94,Sharpsteel boss,25920,,,Boss,analyzed
sub_47DE8,Sharpsteel boss,25920,,,Boss,analyzed
sub_48690,Sharpsteel boss,25920,,,Boss,analyzed
sub_48820,Sharpsteel boss,25920,,,Boss,analyzed
sub_489F0,Sharpsteel boss,25920,,,Boss,analyzed
sub_48B84,Sharpsteel boss,25920,,,Boss,analyzed
sub_47E02,Sharpsteel boss,26100,,,Boss,analyzed
sub_48856,Sharpsteel boss,26100,,,Boss,analyzed
sub_48940,Sharpsteel boss,26100,,,Boss,analyzed
sub_47E36,Sharpsteel boss,26460,,,Boss,analyzed
sub_47E98,Sharpsteel boss,26460,,,Boss,analyzed
sub_47F3E,Sharpsteel boss,26460,,,Boss,analyzed
sub_47FA2,Sharpsteel boss,26460,,,Boss,analyzed
sub_47FCA,Sharpsteel boss,26460,,,Boss,analyzed
sub_486A4,Sharpsteel boss,26460,,,Boss,analyzed
sub_486E6,Sharpsteel boss,26460,,,Boss,analyzed
sub_4871A,Sharpsteel boss,26460,,,Boss,analyzed
sub_488A0,Sharpsteel boss,26460,,,Boss,analyzed
sub_2FB54,Sharpsteel boss,26640,,,Enemy,analyzed
sub_2FB68,Sharpsteel boss,26640,,,Enemy,analyzed
sub_47F02,Sharpsteel boss,26640,,,Boss,analyzed
sub_47F24,Sharpsteel boss,26640,,,Boss,analyzed
sub_47F9C,Sharpsteel boss,26640,,,Boss,analyzed
sub_481AC,Sharpsteel boss,26640,,,Boss,analyzed
sub_48802,Sharpsteel boss,26640,,,Boss,analyzed
sub_4879C,Sharpsteel boss,26820,,,Boss,analyzed
sub_3ADE,Ship desctruction,27180,,,VBlank,analyzed
sub_3B4C,Ship desctruction,27180,,,VBlank,analyzed
sub_DBBC,Ship desctruction,27180,,,Stage,analyzed
sub_10EC6,Ship desctruction,27180,,,Scroll,analyzed
sub_2F868,Ship desctruction,27180,,,Stage,analyzed
sub_2F8B8,Ship desctruction,27180,,,Enemy,analyzed
sub_47D80,Ship desctruction,27180,,,Boss,analyzed
sub_48F62,Ship desctruction,27180,,,Boss,analyzed
sub_DBCE,Ship desctruction,27360,,,Stage,analyzed
sub_DBF4,Ship desctruction,27360,,,Stage,analyzed
sub_DCEE,Teleport after ship desctruction,27540,,,Stage,analyzed
sub_10E14,Teleport after ship desctruction,27540,,,VDP,analyzed
sub_119C8,Teleport after ship desctruction,27540,,,Stage,analyzed
sub_16942,Teleport after ship desctruction,27540,,,Player,analyzed
sub_2667C,Teleport after ship desctruction,27540,,,Graphics,analyzed
sub_DCC0,Snake (Stage 13),27720,,,Stage,analyzed
sub_DD0E,Snake (Stage 13),27720,,,Stage,analyzed
sub_DD2E,Snake (Stage 13),27720,,,Stage,analyzed
sub_E34E,Snake (Stage 13),27720,,,Scroll,analyzed
sub_1B784,Snake (Stage 13),27720,,,VDP,analyzed
sub_4079E,Snake (Stage 13),27720,,,Boss,analyzed
sub_40854,Snake (Stage 13),27720,,,Boss,analyzed
sub_2686,Snake (Stage 13),27900,,,Graphics,analyzed
sub_81B4,Snake (Stage 13),27900,,,Sprite,analyzed
sub_1202A,Snake (Stage 13),27900,,,Graphics,analyzed
sub_267CA,Snake (Stage 13),27900,,,Graphics,analyzed
sub_268D8,Snake (Stage 13),27900,,,Graphics,analyzed
sub_268E8,Snake (Stage 13),27900,,,Memory,analyzed
sub_40942,Snake (Stage 13),27900,,,Boss,analyzed
sub_4096C,Snake (Stage 13),27900,,,Boss,analyzed
sub_4098C,Snake (Stage 13),27900,,,Boss,analyzed
sub_409F0,Snake (Stage 13),27900,,,Boss,analyzed
sub_40AF6,Snake (Stage 13),27900,,,Boss,analyzed
sub_40B58,Snake (Stage 13),27900,,,Boss,analyzed
sub_40B9C,Snake (Stage 13),27900,,,Boss,analyzed
sub_40BAA,Snake (Stage 13),27900,,,Boss,analyzed
sub_40BFC,Snake (Stage 13),27900,,,Boss,analyzed
sub_40C82,Snake (Stage 13),27900,,,Boss,analyzed
sub_2BE60,Snake (Stage 13),28440,,,Projectile,analyzed
sub_2BEF0,Snake (Stage 13),28440,,,Projectile,analyzed
sub_2C100,Snake (Stage 13),28440,,,Projectile,analyzed
sub_2C112,Snake (Stage 13),28440,,,Projectile,analyzed
sub_2C15E,Snake (Stage 13),28440,,,Projectile,analyzed
sub_2C17A,Snake (Stage 13),28440,,,Projectile,analyzed
sub_2C1D6,Snake (Stage 13),28440,,,Projectile,analyzed
sub_2C224,Snake (Stage 13),28440,,,Projectile,analyzed
sub_40A6E,Snake (Stage 13),28440,,,Boss,analyzed
sub_40AB8,Snake (Stage 13),28440,,,Boss,analyzed
sub_84BC8,Snake (Stage 13),28440,,,Sound,analyzed
sub_DD5E,Bugmax boss,28800,,,Stage,analyzed
sub_DDA6,Bugmax boss,28980,,,Stage,analyzed
sub_DDE8,Bugmax boss,28980,,,Stage,analyzed
sub_4BEBC,Bugmax boss,28980,,,Boss,analyzed
sub_4BEF0,Bugmax boss,28980,,,Boss,analyzed
sub_4C43C,Bugmax boss,28980,,,Boss,analyzed
sub_4C5E6,Bugmax boss,28980,,,Boss,analyzed
sub_4DB7C,Bugmax boss,28980,,,Math,analyzed
sub_4C602,Bugmax boss,29340,,,Boss,analyzed
sub_4C614,Bugmax boss,29340,,,Boss,analyzed
sub_4C644,Bugmax boss,29340,,,Boss,analyzed
sub_4C65E,Bugmax boss,29340,,,Boss,analyzed
sub_4C682,Bugmax boss,29340,,,Boss,analyzed
sub_4C6BE,Bugmax boss,29340,,,Boss,analyzed
sub_4C734,Bugmax boss,29340,,,Boss,analyzed
sub_4D444,Bugmax boss,29340,,,Enemy,analyzed
sub_4D462,Bugmax boss,29340,,,Enemy,analyzed
sub_4D47E,Bugmax boss,29340,,,Enemy,analyzed
sub_4D53C,Bugmax boss,29340,,,Boss,analyzed
sub_4D8D4,Bugmax boss,29340,,,Boss,analyzed
sub_4D8FA,Bugmax boss,29340,,,Boss,analyzed
sub_4DA22,Bugmax boss,29340,,,Boss,analyzed
sub_2C280,Bugmax boss,29520,,,Projectile,analyzed
sub_2C2A0,Bugmax boss,29520,,,Projectile,analyzed
sub_2C2AC,Bugmax boss,29520,,,Projectile,analyzed
sub_4C008,Bugmax boss,29520,,,Boss,analyzed
sub_4C778,Bugmax boss,29520,,,Boss,analyzed
sub_4C794,Bugmax boss,29520,,,Boss,analyzed
sub_4C7DC,Bugmax boss,29520,,,Boss,analyzed
sub_4C806,Bugmax boss,29520,,,Boss,analyzed
sub_4C82C,Bugmax boss,29520,,,Boss,analyzed
sub_4C884,Bugmax boss,29520,,,Boss,analyzed
sub_2C32C,Bugmax boss,29700,,,Projectile,analyzed
sub_4C09A,Bugmax boss,29700,,,Boss,analyzed
sub_4C8C4,Bugmax boss,29700,,,Boss,analyzed
sub_4C8DE,Bugmax boss,29700,,,Boss,analyzed
sub_4C954,Bugmax boss,29700,,,Boss,analyzed
sub_4D1FE,Bugmax boss,29700,,,Boss,analyzed
sub_4D228,Bugmax boss,29700,,,Boss,analyzed
sub_4D27E,Bugmax boss,29700,,,Boss,analyzed
sub_4D304,Bugmax boss,29700,,,Boss,analyzed
sub_4D3C4,Bugmax boss,29700,,,Enemy,analyzed
sub_4DBA4,Bugmax boss,29700,,,Boss,analyzed
sub_4DBB0,Bugmax boss,29700,,,Boss,analyzed
sub_4DCDC,Bugmax boss,29700,,,Boss,analyzed
sub_17B5E,Bugmax boss,29880,,,UI,analyzed
sub_18906,Bugmax boss,29880,,,Player,analyzed
sub_4D374,Bugmax boss,29880,,,Boss,analyzed
sub_4D380,Bugmax boss,29880,,,Boss,analyzed
sub_4D39E,Bugmax boss,29880,,,Boss,analyzed
sub_4DB50,Bugmax boss,29880,,,Boss,analyzed
sub_4DBDE,Bugmax boss,29880,,,Boss,analyzed
sub_4030,Stage 14,30420,,,Graphics,analyzed
sub_41A8,Stage 14,30420,,,Graphics,analyzed
sub_4360,Stage 14,30420,,,Graphics,analyzed
sub_DE44,Stage 14,30420,,,Stage,analyzed
sub_12046,Stage 14,30420,,,Stage,analyzed
sub_19AE4,Stage 14,30420,,,Enemy,analyzed
sub_19BF6,Stage 14,30420,,,Enemy,analyzed
sub_19C30,Stage 14,30420,,,Enemy,analyzed
sub_32584,Victor boss,30780,,,Enemy,analyzed
sub_325C0,Victor boss,30780,,,Enemy,analyzed
sub_326A0,Victor boss,30780,,,Enemy,analyzed
sub_32C6C,Victor boss,30780,,,Enemy,analyzed
sub_32CD2,Victor boss,30780,,,Enemy,analyzed
sub_32CE4,Victor boss,30780,,,Enemy,analyzed
sub_32CF6,Victor boss,30780,,,Enemy,analyzed
sub_32D12,Victor boss,30780,,,Enemy,analyzed
sub_314C2,Victor boss,30960,,,Enemy,analyzed
sub_32344,Victor boss,30960,,,Enemy,analyzed
sub_32382,Victor boss,30960,,,Enemy,analyzed
sub_326D8,Victor boss,30960,,,Enemy,analyzed
sub_32AFE,Victor boss,30960,,,Projectile,analyzed
sub_32B12,Victor boss,30960,,,Projectile,analyzed
sub_32B32,Victor boss,30960,,,Projectile,analyzed
sub_32B92,Victor boss,30960,,,Enemy,analyzed
sub_17052,Victor boss,31140,,,Player,analyzed
sub_32DCC,Victor boss,31320,,,Enemy,analyzed
sub_3FF46,Victor boss,31320,,,Boss,analyzed
sub_DEA2,Stage 15,31860,,,Stage,analyzed
sub_DEAA,Stage 15,31860,,,Stage,analyzed
sub_4368,Sunset Sting boss,32040,,,Graphics,analyzed
sub_DEEE,Sunset Sting boss,32040,,,Stage,analyzed
sub_1035A,Sunset Sting boss,32040,,,Scroll,analyzed
sub_30D20,Sunset Sting boss,32040,,,Enemy,analyzed
sub_1662,Sunset Sting boss,32220,,,VBlank,analyzed
sub_42882,Sunset Sting boss,32220,,,Math,analyzed
sub_428A0,Sunset Sting boss,32220,,,Math,analyzed
sub_428E0,Sunset Sting boss,32220,,,Boss,analyzed
sub_42A10,Sunset Sting boss,32220,,,Boss,analyzed
sub_42A8C,Sunset Sting boss,32220,,,Boss,analyzed
sub_42ADE,Sunset Sting boss,32220,,,Boss,analyzed
sub_42BE4,Sunset Sting boss,32220,,,Boss,analyzed
sub_42C74,Sunset Sting boss,32220,,,Boss,analyzed
sub_432C6,Sunset Sting boss,32220,,,Boss,analyzed
sub_432D0,Sunset Sting boss,32220,,,Boss,analyzed
sub_4333A,Sunset Sting boss,32220,,,Boss,analyzed
sub_43368,Sunset Sting boss,32220,,,Boss,analyzed
sub_43382,Sunset Sting boss,32220,,,Boss,analyzed
sub_43506,Sunset Sting boss,32220,,,Boss,analyzed
sub_43566,Sunset Sting boss,32220,,,Boss,analyzed
sub_43582,Sunset Sting boss,32220,,,Boss,analyzed
sub_DF26,Sunset Sting boss,32400,,,Stage,analyzed
sub_428B4,Sunset Sting boss,32400,,,Boss,analyzed
sub_42CC0,Sunset Sting boss,32400,,,Boss,analyzed
sub_42EC8,Sunset Sting boss,32400,,,Boss,analyzed
sub_42F6C,Sunset Sting boss,32400,,,Boss,analyzed
sub_42F82,Sunset Sting boss,32400,,,Boss,analyzed
sub_43430,Sunset Sting boss,32400,,,Boss,analyzed
sub_434D8,Sunset Sting boss,32400,,,Boss,analyzed
sub_4361A,Sunset Sting boss,32400,,,Boss,analyzed
sub_43738,Sunset Sting boss,32400,,,Boss,analyzed
sub_43858,Sunset Sting boss,32400,,,Boss,analyzed
sub_4389E,Sunset Sting boss,32400,,,Boss,analyzed
sub_438AE,Sunset Sting boss,32400,,,Boss,analyzed
sub_827F0,Sunset Sting boss,32400,,,Sound,analyzed
sub_434E2,Sunset Sting boss,32580,,,Boss,analyzed
sub_43816,Sunset Sting boss,32580,,,Boss,analyzed
sub_8399A,Sunset Sting boss,32760,,,Sound,analyzed
sub_4310C,Sunset Sting boss,32940,,,Boss,analyzed
sub_431A4,Sunset Sting boss,32940,,,Boss,analyzed
sub_431C2,Sunset Sting boss,32940,,,Boss,analyzed
sub_434F6,Sunset Sting boss,32940,,,Boss,analyzed
sub_43830,Sunset Sting boss,32940,,,Boss,analyzed
sub_43226,Sunset Sting boss,33300,,,Boss,analyzed
sub_43294,Sunset Sting boss,33300,,,Boss,analyzed
sub_432B0,Sunset Sting boss,33300,,,Graphics,analyzed
sub_DF34,Sunset Sting boss,33480,,,Stage,analyzed
sub_DF3C,Viblack mini-boss (Stage 16),33660,,,Stage,analyzed
sub_DF5E,Viblack mini-boss (Stage 16),33660,,,Stage,analyzed
sub_DF6C,Viblack mini-boss (Stage 16),33660,,,Stage,analyzed
sub_1019A,Viblack mini-boss (Stage 16),33660,,,Camera,analyzed
sub_1119E,Viblack mini-boss (Stage 16),33660,,,Graphics,analyzed
sub_19D4E,Viblack mini-boss (Stage 16),33660,,,Player,analyzed
sub_4398C,Viblack mini-boss (Stage 16),33660,,,Boss,analyzed
sub_439FC,Viblack mini-boss (Stage 16),33660,,,Boss,analyzed
sub_43B28,Viblack mini-boss (Stage 16),33660,,,Boss,analyzed
sub_43B84,Viblack mini-boss (Stage 16),33660,,,Boss,analyzed
sub_43FE4,Viblack mini-boss (Stage 16),33660,,,Boss,analyzed
sub_43FEA,Viblack mini-boss (Stage 16),33660,,,Boss,analyzed
sub_440D0,Viblack mini-boss (Stage 16),33660,,,Boss,analyzed
sub_DF92,Viblack mini-boss (Stage 16),33840,,,Stage,analyzed
sub_12090,Viblack mini-boss (Stage 16),33840,,,Stage,analyzed
sub_14416,Viblack mini-boss (Stage 16),33840,,,Enemy,analyzed
sub_16928,Viblack mini-boss (Stage 16),33840,,,Player,analyzed
sub_2D77E,Viblack mini-boss (Stage 16),33840,,,Enemy,analyzed
sub_2D7AE,Viblack mini-boss (Stage 16),33840,,,Enemy,analyzed
sub_2D7C8,Viblack mini-boss (Stage 16),33840,,,Enemy,analyzed
sub_2D802,Viblack mini-boss (Stage 16),33840,,,Enemy,analyzed
sub_2D834,Viblack mini-boss (Stage 16),33840,,,Enemy,analyzed
sub_2D844,Viblack mini-boss (Stage 16),33840,,,Enemy,analyzed
sub_2D874,Viblack mini-boss (Stage 16),33840,,,Enemy,analyzed
sub_2D886,Viblack mini-boss (Stage 16),33840,,,Enemy,analyzed
sub_2D9BA,Viblack mini-boss (Stage 16),33840,,,Projectile,analyzed
sub_43BE2,Viblack mini-boss (Stage 16),33840,,,Boss,analyzed
sub_43C46,Viblack mini-boss (Stage 16),33840,,,Boss,analyzed
sub_442C2,Viblack mini-boss (Stage 16),33840,,,Boss,analyzed
sub_44368,Viblack mini-boss (Stage 16),33840,,,Boss,analyzed
sub_DFD2,Viblack mini-boss (Stage 16),34020,,,Stage,analyzed
sub_DFDE,Viblack mini-boss (Stage 16),34020,,,Stage,analyzed
sub_43D62,Viblack mini-boss (Stage 16),34020,,,Boss,analyzed
sub_43DAA,Viblack mini-boss (Stage 16),34020,,,Boss,analyzed
sub_43FBC,Viblack mini-boss (Stage 16),34020,,,Boss,analyzed
sub_43FC4,Viblack mini-boss (Stage 16),34020,,,Boss,analyzed
sub_44100,Viblack mini-boss (Stage 16),34020,,,Boss,analyzed
sub_44128,Viblack mini-boss (Stage 16),34020,,,Boss,analyzed
sub_4427C,Viblack mini-boss (Stage 16),34020,,,Boss,analyzed
sub_443A4,Viblack mini-boss (Stage 16),34020,,,Boss,analyzed
sub_444C2,Viblack mini-boss (Stage 16),34020,,,Projectile,analyzed
sub_44628,Viblack mini-boss (Stage 16),34020,,,Projectile,analyzed
sub_E056,Viblack mini-boss (Stage 16),34200,,,Stage,analyzed
sub_E0A2,Viblack mini-boss (Stage 16),34200,,,Stage,analyzed
sub_E110,Viblack mini-boss (Stage 16),34200,,,Stage,analyzed
sub_2D8CC,Viblack mini-boss (Stage 16),34200,,,Enemy,analyzed
sub_43DC0,Viblack mini-boss (Stage 16),34200,,,Boss,analyzed
sub_43DDE,Viblack mini-boss (Stage 16),34200,,,Boss,analyzed
sub_43E44,Viblack mini-boss (Stage 16),34200,,,Boss,analyzed
sub_43FD4,Viblack mini-boss (Stage 16),34200,,,Boss,analyzed
sub_4418E,Viblack mini-boss (Stage 16),34200,,,Boss,analyzed
sub_43EF0,Back Stringer boss,34380,,,Boss,analyzed
sub_43F66,Back Stringer boss,34560,,,Boss,analyzed
sub_343E6,Back Stringer boss,34740,,,Boss,analyzed
sub_43F74,Back Stringer boss,34740,,,Boss,analyzed
sub_441EC,Back Stringer boss,34740,,,Boss,analyzed
sub_446AE,Back Stringer boss,34740,,,Boss,analyzed
sub_44740,Back Stringer boss,34740,,,Boss,analyzed
sub_4475A,Back Stringer boss,34740,,,Boss,analyzed
sub_4484A,Back Stringer boss,34740,,,Boss,analyzed
sub_44F50,Back Stringer boss,34740,,,Boss,analyzed
sub_44F60,Back Stringer boss,34740,,,Boss,analyzed
sub_44FBE,Back Stringer boss,34740,,,Boss,analyzed
sub_44FDA,Back Stringer boss,34740,,,Boss,analyzed
sub_4522C,Back Stringer boss,34740,,,Boss,analyzed
sub_4526C,Back Stringer boss,34740,,,Boss,analyzed
sub_45410,Back Stringer boss,34740,,,Animation,analyzed
sub_83990,Back Stringer boss,34920,,,Sound,analyzed
sub_4506E,Back Stringer boss,35100,,,Boss,analyzed
sub_45696,Back Stringer boss,35100,,,Projectile,analyzed
sub_44E6E,Back Stringer boss,35640,,,Boss,analyzed
sub_44ECC,Back Stringer boss,35640,,,Boss,analyzed
sub_45A90,Back Stringer boss,35640,,,Projectile,analyzed
sub_44F12,Back Stringer boss,35820,,,Boss,analyzed
sub_E11C,Epsilon1 intro (Stage 17),36000,,,Stage,analyzed
sub_195C,Epsilon1 intro (Stage 17),36180,,,VBlank,analyzed
sub_415E,Epsilon1 intro (Stage 17),36180,,,Graphics,analyzed
sub_E1C0,Epsilon1 intro (Stage 17),36180,,,Stage,analyzed
sub_E1F2,Epsilon1 intro (Stage 17),36180,,,Stage,analyzed
sub_11046,Epsilon1 intro (Stage 17),36180,,,Graphics,analyzed
